reference_month,publication_status,bls_release_date,bls_release_time_et,signal_available_timestamp,source_effective_after_close_date,release_source,release_source_locator,release_artifact_hash,cpi_all_items_nsa_level_as_published,prior_year_cpi_level,prior_year_level_source,canonical_cpi_yoy_unrounded,canonical_regime,bls_published_rounded_yoy,bls_published_rounded_regime,rounded_vs_unrounded_regime_disagreement,rebalance_event,point_in_time_safe,signal_contract_version,source_resolution_status,allocation_persistence_rule,forward_fill_used,interpolation_used,imputation_used,parent_dataset_id,parent_dataset_hash
2022-03,published_official_CPI_release,2022-04-12,08:30:00 America/New_York,2022-04-12T08:30:00-04:00,2022-04-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04122022.htm,60412bcb79e7041691d8f286d217535f4c4be092e2c449ddee0372b26f2e4666,287.504,264.877,same_BLS_release_table,8.542455554842,high,8.5,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-04,published_official_CPI_release,2022-05-11,08:30:00 America/New_York,2022-05-11T08:30:00-04:00,2022-05-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05112022.htm,faa7e28f429991be5a001470702125b62993051fde1ca6f61cc3c1d6ee7c66b9,289.109,267.054,same_BLS_release_table,8.258629340882,high,8.3,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-05,published_official_CPI_release,2022-06-10,08:30:00 America/New_York,2022-06-10T08:30:00-04:00,2022-06-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06102022.htm,465e46d1b3f39c01dc561dbcfa0f06cdccf07219249de0fb70c5356ae7d39ba8,292.296,269.195,same_BLS_release_table,8.581511543677,high,8.6,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-06,published_official_CPI_release,2022-07-13,08:30:00 America/New_York,2022-07-13T08:30:00-04:00,2022-07-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07132022.htm,8173cb4683ce9b7d55bacfc7ea67ff158566d62589dcb4c611727c2d9b82806f,296.311,271.696,same_BLS_release_table,9.059757964784,high,9.1,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-07,published_official_CPI_release,2022-08-10,08:30:00 America/New_York,2022-08-10T08:30:00-04:00,2022-08-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08102022.htm,f4e4acfdf1f374924541dec1c7316263d3e61e15e1122668b7ca7e61516a98e6,296.276,273.003,same_BLS_release_table,8.524814745626,high,8.5,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-08,published_official_CPI_release,2022-09-13,08:30:00 America/New_York,2022-09-13T08:30:00-04:00,2022-09-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09132022.htm,8ca39c85ffeb98ebfcb411ba57b1055a90d22b7042be15e8097a618a1a01018e,296.171,273.567,same_BLS_release_table,8.262692503116,high,8.3,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-09,published_official_CPI_release,2022-10-13,08:30:00 America/New_York,2022-10-13T08:30:00-04:00,2022-10-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10132022.htm,3f2f0fae78dcdcadbfd2af38e13dc4b481594c328934bf123a1c3e059d93102b,296.808,274.310,same_BLS_release_table,8.201669643834,high,8.2,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-10,published_official_CPI_release,2022-11-10,08:30:00 America/New_York,2022-11-10T08:30:00-05:00,2022-11-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11102022.htm,9510c393b663f7826e5a55eef4e7e9361b9e4e04ef173ca68764c398431a5910,298.012,276.589,same_BLS_release_table,7.745427330805,high,7.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-11,published_official_CPI_release,2022-12-13,08:30:00 America/New_York,2022-12-13T08:30:00-05:00,2022-12-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12132022.htm,b64dda283697c0b1c0c9ef5b303b0851b3b8898ab7f7b0eb52a5585b9fe867a3,297.711,277.948,same_BLS_release_table,7.110322794192,high,7.1,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-12,published_official_CPI_release,2023-01-12,08:30:00 America/New_York,2023-01-12T08:30:00-05:00,2023-01-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01122023.htm,507fafe4126f437cf827aca3412e33631a88dc1a5bf160e91a9aeb3df1c5d711,296.797,278.802,same_BLS_release_table,6.454401331411,high,6.5,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-01,published_official_CPI_release,2023-02-14,08:30:00 America/New_York,2023-02-14T08:30:00-05:00,2023-02-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02142023.htm,71abcee655c7bddea3b07c4fc39ee37ede80129adbbb14780112f128b051b5c5,299.170,281.148,same_BLS_release_table,6.410146968856,high,6.4,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-02,published_official_CPI_release,2023-03-14,08:30:00 America/New_York,2023-03-14T08:30:00-04:00,2023-03-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03142023.htm,57b4f13370d649dc3891839a2e765554344d9fd5fe26995d05511d47e5c100ca,300.840,283.716,same_BLS_release_table,6.035613077867,high,6.0,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-03,published_official_CPI_release,2023-04-12,08:30:00 America/New_York,2023-04-12T08:30:00-04:00,2023-04-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04122023.htm,8217764b4df731da353f24f18fa2e08b7daab7455720ec0dccacef4509cdaff8,301.836,287.504,same_BLS_release_table,4.984974122099,high,5.0,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-04,published_official_CPI_release,2023-05-10,08:30:00 America/New_York,2023-05-10T08:30:00-04:00,2023-05-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05102023.htm,4e8185fd4cf1e7220c3c2857789e24f5c7a0f4b454e85b72100f82c1fc1ae6b7,303.363,289.109,same_BLS_release_table,4.930320398189,high,4.9,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-05,published_official_CPI_release,2023-06-13,08:30:00 America/New_York,2023-06-13T08:30:00-04:00,2023-06-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06132023.htm,1527bf070d58aefbd86c0c4af776b6bc0e366dd34db532daff8e40dd1280ffaf,304.127,292.296,same_BLS_release_table,4.047609272792,high,4.0,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-06,published_official_CPI_release,2023-07-12,08:30:00 America/New_York,2023-07-12T08:30:00-04:00,2023-07-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07122023.htm,af1bb73d147a8c2282a99cc2e4b94ac7401e1ab1fc01085030e4421b3356cf34,305.109,296.311,same_BLS_release_table,2.969177654559,high,3.0,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-07,published_official_CPI_release,2023-08-10,08:30:00 America/New_York,2023-08-10T08:30:00-04:00,2023-08-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08102023.htm,0149ab4168376e3b85a8643e1747d378e4e111089a7da577de1d9555fc721cb2,305.691,296.276,same_BLS_release_table,3.177780177942,high,3.2,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-08,published_official_CPI_release,2023-09-13,08:30:00 America/New_York,2023-09-13T08:30:00-04:00,2023-09-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09132023.htm,18f92bade69437d4a28da4544441fa5d404fa19eba99a4113968b727ea852d86,307.026,296.171,same_BLS_release_table,3.665112384400,high,3.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-09,published_official_CPI_release,2023-10-12,08:30:00 America/New_York,2023-10-12T08:30:00-04:00,2023-10-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10122023.htm,02ff080411e38741e98db5a8f150c52f01950fedb721789686746e7e99b851c9,307.789,296.808,same_BLS_release_table,3.699698121344,high,3.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-10,published_official_CPI_release,2023-11-14,08:30:00 America/New_York,2023-11-14T08:30:00-05:00,2023-11-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11142023.htm,e5aeaadf941b4d60d8c5b69528aad502fab89a65937a9c9afeee8197e5b0c5de,307.671,298.012,same_BLS_release_table,3.241144651893,high,3.2,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-11,published_official_CPI_release,2023-12-12,08:30:00 America/New_York,2023-12-12T08:30:00-05:00,2023-12-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12122023.htm,4d53094fdafdf2ec7c00985243ca686759910d01efb462c5bbb890e5b06a7a9f,307.051,297.711,same_BLS_release_table,3.137270708842,high,3.1,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2023-12,published_official_CPI_release,2024-01-11,08:30:00 America/New_York,2024-01-11T08:30:00-05:00,2024-01-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01112024.htm,da2bae8e27795cdcbcfb1f7f2b1efbfa464ac8398f75ee8b07ce489115501ef4,306.746,296.797,same_BLS_release_table,3.352122831430,high,3.4,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-01,published_official_CPI_release,2024-02-13,08:30:00 America/New_York,2024-02-13T08:30:00-05:00,2024-02-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02132024.htm,1de2152e1840e511cee7b45fe7f394d2c45799466929f4dd97be754a9221e607,308.417,299.170,same_BLS_release_table,3.090884781228,high,3.1,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-02,published_official_CPI_release,2024-03-12,08:30:00 America/New_York,2024-03-12T08:30:00-04:00,2024-03-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03122024.htm,fdae6e6bee70d507313be82421dea42ac7ba5181488110a9eb64d31baab5960d,310.326,300.840,same_BLS_release_table,3.153171120862,high,3.2,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-03,published_official_CPI_release,2024-04-10,08:30:00 America/New_York,2024-04-10T08:30:00-04:00,2024-04-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102024.htm,f72f9b9ea37793d0a02bd9b0ece8c0240215467fa497f04de1d64d4ad56a9f24,312.332,301.836,same_BLS_release_table,3.477385070038,high,3.5,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-04,published_official_CPI_release,2024-05-15,08:30:00 America/New_York,2024-05-15T08:30:00-04:00,2024-05-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05152024.htm,25b6b0e33ed08ffaf0b8489ca91b8f8f2263330e8d2d6a3ab9fbd0d01d087955,313.548,303.363,same_BLS_release_table,3.357363950119,high,3.4,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-05,published_official_CPI_release,2024-06-12,08:30:00 America/New_York,2024-06-12T08:30:00-04:00,2024-06-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06122024.htm,594122bd2a99053108685e0af630e121678211a80da19b2bcd33dfc6dac84fb1,314.069,304.127,same_BLS_release_table,3.269029056940,high,3.3,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-06,published_official_CPI_release,2024-07-11,08:30:00 America/New_York,2024-07-11T08:30:00-04:00,2024-07-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07112024.htm,771d452e72b8a01f0725632c9a732563835d1b4101da8d1366a9d85c371badc9,314.175,305.109,same_BLS_release_table,2.971397107263,high,3.0,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-07,published_official_CPI_release,2024-08-14,08:30:00 America/New_York,2024-08-14T08:30:00-04:00,2024-08-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08142024.htm,df87275fc13893007bc6a4feae5dc0345ae8e2fa5eb8d3b20935480bd83b8a1c,314.540,305.691,same_BLS_release_table,2.894753198491,high,2.9,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-08,published_official_CPI_release,2024-09-11,08:30:00 America/New_York,2024-09-11T08:30:00-04:00,2024-09-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09112024.htm,2050f1b66723d78b7d527583c5fefdb7382e247c331732255ab79b6259e41383,314.796,307.026,same_BLS_release_table,2.530730296457,high,2.5,medium,true,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-09,published_official_CPI_release,2024-10-10,08:30:00 America/New_York,2024-10-10T08:30:00-04:00,2024-10-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10102024.htm,5b27305fd6c4e6545b60da68f0525858aca4513bbebfd251b1bce6bd7642b447,315.301,307.789,same_BLS_release_table,2.440633031070,medium,2.4,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-10,published_official_CPI_release,2024-11-13,08:30:00 America/New_York,2024-11-13T08:30:00-05:00,2024-11-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11132024.htm,9fc68394d68916a168c65a1e0ac941fdb3dfab806b2cc700f8a3fceac0fbcbee,315.664,307.671,same_BLS_release_table,2.597904904915,high,2.6,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-11,published_official_CPI_release,2024-12-11,08:30:00 America/New_York,2024-12-11T08:30:00-05:00,2024-12-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12112024.htm,863da405f7244c16e3b5137a9ce62ad6aa36c7c6456494625892e6888225cf27,315.493,307.051,same_BLS_release_table,2.749380396091,high,2.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2024-12,published_official_CPI_release,2025-01-15,08:30:00 America/New_York,2025-01-15T08:30:00-05:00,2025-01-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01152025.htm,181311c2101a64c77789b413d6446a5ac111a11e58644843cb1ee8ebcfc7ed3a,315.605,306.746,same_BLS_release_table,2.888057219980,high,2.9,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-01,published_official_CPI_release,2025-02-12,08:30:00 America/New_York,2025-02-12T08:30:00-05:00,2025-02-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02122025.htm,9e74b48acfb796882e8f010a3fdc2ad1747fa5063f398b861fbd309bb31890e3,317.671,308.417,same_BLS_release_table,3.000483112150,high,3.0,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-02,published_official_CPI_release,2025-03-12,08:30:00 America/New_York,2025-03-12T08:30:00-04:00,2025-03-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03122025.htm,b5316513679a55849dd531ca66bdd9552aad828babbdf5d3fb1fd6effb88e34d,319.082,310.326,same_BLS_release_table,2.821548951748,high,2.8,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-03,published_official_CPI_release,2025-04-10,08:30:00 America/New_York,2025-04-10T08:30:00-04:00,2025-04-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102025.htm,a81c29116a2bf8a741295d93ea2264fcfe8dfba75b33f16e5b3f78278ed25642,319.799,312.332,same_BLS_release_table,2.390725253896,medium,2.4,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-04,published_official_CPI_release,2025-05-13,08:30:00 America/New_York,2025-05-13T08:30:00-04:00,2025-05-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05132025.htm,bd92d2fc3052c6cb3d7a0a83348cb7e2f6af859299f42958c7374938c66ebe77,320.795,313.548,same_BLS_release_table,2.311288861673,medium,2.3,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-05,published_official_CPI_release,2025-06-11,08:30:00 America/New_York,2025-06-11T08:30:00-04:00,2025-06-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06112025.htm,f5e8ba6a184aa26909e63a5a8aaea6d0b57f0e425f72c5c0e25e6f0f82d5373d,321.465,314.069,same_BLS_release_table,2.354896535475,medium,2.4,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-06,published_official_CPI_release,2025-07-15,08:30:00 America/New_York,2025-07-15T08:30:00-04:00,2025-07-16,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07152025.htm,60161148db78b467337684ed9dd70d9bbd2e0671904e3accce711ef27bb20d37,322.561,314.175,same_BLS_release_table,2.669213018222,high,2.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-07,published_official_CPI_release,2025-08-12,08:30:00 America/New_York,2025-08-12T08:30:00-04:00,2025-08-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08122025.htm,68f31af0ba0eb74fc780d6001162c748f655872b3e4162b1fe9d5559030afb68,323.048,314.540,same_BLS_release_table,2.704902397151,high,2.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
