attribution_family,experiment_id,horizon,cost_mode,window_start,window_end,target_300_hit,target_400_hit,target_600_hit,target_900_hit,target_1200_hit,benchmark_combo_target_300_hit,benchmark_combo_target_400_hit,benchmark_top2_target_300_hit,benchmark_top2_target_400_hit,incremental_300_vs_combo,incremental_400_vs_combo,incremental_300_vs_top2,incremental_400_vs_top2,component_id,component_return_contribution,component_final_equity_contribution,component_drawdown_contribution,component_recovery_contribution,contribution_status,rank,worst_drawdown,stop_hit,target_hit_before_stop,overlap_with_combo,overlap_with_top2,overlap_with_spy200d
component_contribution,combo_plus_top2_50_50_v1,30,standard,2013-06-06,2013-07-18,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-36.71497631936798,-36.71497631936798,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2013-06-06,2013-07-18,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,62.73935652638931,62.73935652638931,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2015-01-13,2015-02-25,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,20.52644327623921,20.52644327623921,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2015-01-13,2015-02-25,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,33.2600938212827,33.2600938212827,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2015-05-08,2015-06-19,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,8.596765719843889,8.596765719843889,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2015-05-08,2015-06-19,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-4.408072642370602,-4.408072642370602,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2016-01-12,2016-02-24,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,94.70395986858064,94.70395986858064,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2016-01-12,2016-02-24,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,48.514884111420336,48.514884111420336,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2016-08-22,2016-10-03,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-19.82357072645412,-19.82357072645412,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2016-08-22,2016-10-03,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-19.823570726453458,-19.823570726453458,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-08-09,2017-09-20,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,27.206374505775106,27.206374505775106,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-08-09,2017-09-20,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,27.206374505774768,27.206374505774768,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-09,2017-11-17,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,16.550974773360625,16.550974773360625,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-09,2017-11-17,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,16.55097477336046,16.55097477336046,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-10,2017-11-20,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,4.322656009613478,4.322656009613478,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-10,2017-11-20,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,4.322656009613144,4.322656009613144,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-11,2017-11-21,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,6.899428067064695,6.899428067064695,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-11,2017-11-21,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,6.899428067064858,6.899428067064858,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-19,2017-11-30,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,19.060142212295712,19.060142212295712,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-19,2017-11-30,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,19.060142212295546,19.060142212295546,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-20,2017-12-01,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,21.479337354220828,21.479337354220828,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2017-10-20,2017-12-01,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,21.479337354220156,21.479337354220156,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2018-04-02,2018-05-11,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,31.05640897027547,31.05640897027547,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2018-04-02,2018-05-11,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,31.056408970275132,31.056408970275132,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2018-09-24,2018-11-02,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-38.070708443221676,-38.070708443221676,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2018-09-24,2018-11-02,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-97.51766017359323,-97.51766017359323,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2019-11-06,2019-12-18,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,22.63919457969045,22.63919457969045,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2019-11-06,2019-12-18,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,10.116544840268727,10.116544840268727,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2021-06-17,2021-07-29,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,60.04389550023625,60.04389550023625,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2021-06-17,2021-07-29,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,54.567361424436974,54.567361424436974,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2022-05-18,2022-06-30,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-3.380245732713126,-3.380245732713126,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2022-05-18,2022-06-30,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-8.102257402877543,-8.102257402877543,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2023-01-20,2023-03-03,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-13.217260698379462,-13.217260698379462,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2023-01-20,2023-03-03,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-42.0133008607636,-42.0133008607636,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2023-01-25,2023-03-08,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-54.44426571965397,-54.44426571965397,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2023-01-25,2023-03-08,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-90.0970809429268,-90.0970809429268,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2024-09-04,2024-10-15,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,92.53194181001813,92.53194181001813,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2024-09-04,2024-10-15,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,92.53194181001865,92.53194181001865,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-07,2026-05-18,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,43.1540101403649,43.1540101403649,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-07,2026-05-18,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-7.090674902029553,-7.090674902029553,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-10,2026-05-21,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,32.17828119877626,32.17828119877626,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-10,2026-05-21,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-14.785755413822725,-14.785755413822725,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-13,2026-05-22,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,25.09270145942078,25.09270145942078,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-13,2026-05-22,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-16.1553172687849,-16.1553172687849,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-14,2026-05-26,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,4.446170724212423,4.446170724212423,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-14,2026-05-26,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-29.586601576402973,-29.586601576402973,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-15,2026-05-27,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-3.711356283672435,-3.711356283672435,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-15,2026-05-27,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-30.2820472574312,-30.2820472574312,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-16,2026-05-28,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,6.95423834992496,6.95423834992496,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_top2_50_50_v1,30,standard,2026-04-16,2026-05-28,,,,,,,,,,,,,,asset_class_tsmom_top2_v1,-16.44563422712487,-16.44563422712487,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
